ENDO,MICRO,HAPI,LPS,posCTRL,dose_ug,absorbance
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.656
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.652
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.5
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.614
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.601
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.618
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.714
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.754
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.618
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.631
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.601
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.612
TRUE,FALSE,TRUE,FALSE,FALSE,0,0.624
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.513
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.53
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.51
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.533
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.565
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.53
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.545
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.568
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.599
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.634
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.646
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.612
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.661
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.619
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.518
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.602
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.46
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.576
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.561
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.556
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.621
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.522
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.497
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.507
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.485
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.503
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.418
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.533
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.428
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.456
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.439
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.505
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.516
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.525
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.485
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.479
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.479
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.57
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.473
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.565
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.462
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.41
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.578
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.515
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.527
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.533
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.429
TRUE,FALSE,TRUE,FALSE,FALSE,0.002,0.582
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.481
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.435
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.423
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.464
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.491
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.475
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.435
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.437
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.523
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.455
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.45
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.45
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.471
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.41
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.401
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.445
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.576
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.581
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.576
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.583
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.573
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.578
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.548
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.599
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.462
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.375
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.366
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.412
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.45
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.473
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.512
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.471
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.533
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.49
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.471
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.455
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.467
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.448
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.471
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.504
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.65
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.519
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.522
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.511
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.478
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.474
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.456
TRUE,FALSE,TRUE,FALSE,FALSE,1,0.53
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.396
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.386
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.352
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.39
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.415
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.406
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.396
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.474
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.416
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.423
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.431
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.434
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.442
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.433
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.414
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.455
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.45
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.54
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.511
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.466
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.498
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.44
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.42
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.49
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.364
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.45
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.416
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.44
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.45
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.423
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.427
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.507
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.542
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.491
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.507
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.534
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.51
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.461
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.46
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.451
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.612
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.657
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.525
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.564
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.551
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.524
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.482
TRUE,FALSE,TRUE,FALSE,FALSE,20,0.454
